Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
29,25,5,5,24,20,12,Train/12/00012_00004_00011.png
31,25,6,5,25,20,12,Train/12/00012_00004_00012.png
30,26,5,5,25,21,12,Train/12/00012_00004_00013.png
32,27,6,5,26,21,12,Train/12/00012_00004_00014.png
31,28,5,6,26,23,12,Train/12/00012_00004_00015.png
32,28,6,6,27,23,12,Train/12/00012_00004_00016.png
31,28,5,6,26,23,12,Train/12/00012_00004_00017.png
32,28,6,6,27,23,12,Train/12/00012_00004_00018.png
33,27,6,5,27,22,12,Train/12/00012_00004_00019.png
33,27,6,5,28,22,12,Train/12/00012_00004_00020.png
33,28,6,6,28,23,12,Train/12/00012_00004_00021.png
33,27,6,5,28,22,12,Train/12/00012_00004_00022.png
33,27,6,5,28,22,12,Train/12/00012_00004_00023.png
32,29,5,6,27,24,12,Train/12/00012_00004_00024.png
33,29,6,5,28,23,12,Train/12/00012_00004_00025.png
34,31,6,6,29,25,12,Train/12/00012_00004_00026.png
34,31,5,6,28,25,12,Train/12/00012_00004_00027.png
36,31,6,6,30,26,12,Train/12/00012_00004_00028.png
36,32,6,6,30,26,12,Train/12/00012_00004_00029.png
45,39,6,5,40,34,12,Train/12/00012_00005_00000.png
45,42,5,5,40,37,12,Train/12/00012_00005_00001.png
48,44,6,5,42,38,12,Train/12/00012_00005_00002.png
47,45,5,6,42,40,12,Train/12/00012_00005_00003.png
47,45,5,5,42,40,12,Train/12/00012_00005_00004.png
48,46,6,5,43,41,12,Train/12/00012_00005_00005.png
49,48,5,5,44,43,12,Train/12/00012_00005_00006.png
50,52,5,6,44,46,12,Train/12/00012_00005_00007.png
52,52,6,6,47,47,12,Train/12/00012_00005_00008.png
50,52,5,5,45,47,12,Train/12/00012_00005_00009.png
52,53,5,5,47,48,12,Train/12/00012_00005_00010.png
53,54,5,6,48,49,12,Train/12/00012_00005_00011.png
56,55,6,5,51,50,12,Train/12/00012_00005_00012.png
58,58,5,6,52,53,12,Train/12/00012_00005_00013.png
60,60,6,6,54,55,12,Train/12/00012_00005_00014.png
63,62,6,5,58,57,12,Train/12/00012_00005_00015.png
68,65,7,6,62,59,12,Train/12/00012_00005_00016.png
70,67,6,6,63,61,12,Train/12/00012_00005_00017.png
71,70,6,7,65,64,12,Train/12/00012_00005_00018.png
72,71,7,7,65,64,12,Train/12/00012_00005_00019.png
74,72,7,6,68,66,12,Train/12/00012_00005_00020.png
79,76,7,7,72,70,12,Train/12/00012_00005_00021.png
83,81,7,8,75,73,12,Train/12/00012_00005_00022.png
85,81,8,7,78,74,12,Train/12/00012_00005_00023.png
85,82,8,8,78,75,12,Train/12/00012_00005_00024.png
87,84,8,7,79,76,12,Train/12/00012_00005_00025.png
92,88,9,7,84,81,12,Train/12/00012_00005_00026.png
91,88,8,7,83,81,12,Train/12/00012_00005_00027.png
93,93,8,9,85,84,12,Train/12/00012_00005_00028.png
94,93,8,9,86,85,12,Train/12/00012_00005_00029.png
25,25,5,5,20,20,12,Train/12/00012_00006_00000.png
29,26,6,5,23,20,12,Train/12/00012_00006_00001.png
30,28,5,5,25,23,12,Train/12/00012_00006_00002.png
32,29,5,5,26,24,12,Train/12/00012_00006_00003.png
33,32,5,5,28,26,12,Train/12/00012_00006_00004.png
35,34,5,6,30,29,12,Train/12/00012_00006_00005.png
34,34,5,6,29,29,12,Train/12/00012_00006_00006.png
38,37,6,6,33,32,12,Train/12/00012_00006_00007.png
41,42,5,5,36,37,12,Train/12/00012_00006_00008.png
44,44,5,5,39,39,12,Train/12/00012_00006_00009.png
46,47,5,6,41,42,12,Train/12/00012_00006_00010.png
50,50,6,6,45,45,12,Train/12/00012_00006_00011.png
52,52,6,6,46,46,12,Train/12/00012_00006_00012.png
55,55,5,5,50,50,12,Train/12/00012_00006_00013.png
56,56,5,5,51,51,12,Train/12/00012_00006_00014.png
58,59,5,5,53,54,12,Train/12/00012_00006_00015.png
62,62,6,6,56,57,12,Train/12/00012_00006_00016.png
64,67,5,6,59,61,12,Train/12/00012_00006_00017.png
68,68,6,7,62,62,12,Train/12/00012_00006_00018.png
70,67,7,6,64,61,12,Train/12/00012_00006_00019.png
71,70,6,7,64,63,12,Train/12/00012_00006_00020.png
72,70,6,6,65,63,12,Train/12/00012_00006_00021.png
70,70,6,6,64,64,12,Train/12/00012_00006_00022.png
71,70,7,6,65,64,12,Train/12/00012_00006_00023.png
72,71,7,6,66,65,12,Train/12/00012_00006_00024.png
73,74,6,7,66,67,12,Train/12/00012_00006_00025.png
75,76,7,7,69,70,12,Train/12/00012_00006_00026.png
80,81,7,8,73,74,12,Train/12/00012_00006_00027.png
87,86,8,7,79,78,12,Train/12/00012_00006_00028.png
98,97,9,8,90,88,12,Train/12/00012_00006_00029.png
31,33,5,6,26,28,12,Train/12/00012_00007_00000.png
31,32,6,6,26,27,12,Train/12/00012_00007_00001.png
31,33,5,6,26,28,12,Train/12/00012_00007_00002.png
33,33,6,5,28,28,12,Train/12/00012_00007_00003.png
34,34,6,5,29,29,12,Train/12/00012_00007_00004.png
35,36,5,5,30,31,12,Train/12/00012_00007_00005.png
35,36,5,5,30,31,12,Train/12/00012_00007_00006.png
35,35,6,5,30,30,12,Train/12/00012_00007_00007.png
34,36,5,5,29,31,12,Train/12/00012_00007_00008.png
35,38,5,5,30,32,12,Train/12/00012_00007_00009.png
37,39,6,6,32,34,12,Train/12/00012_00007_00010.png
39,40,6,5,33,34,12,Train/12/00012_00007_00011.png
39,40,6,5,34,35,12,Train/12/00012_00007_00012.png
40,42,5,5,34,36,12,Train/12/00012_00007_00013.png
42,45,5,6,37,40,12,Train/12/00012_00007_00014.png
45,46,6,5,40,41,12,Train/12/00012_00007_00015.png
48,48,6,6,43,43,12,Train/12/00012_00007_00016.png
49,48,6,5,44,42,12,Train/12/00012_00007_00017.png
51,51,6,6,46,45,12,Train/12/00012_00007_00018.png
52,52,5,6,47,47,12,Train/12/00012_00007_00019.png
55,54,5,6,50,49,12,Train/12/00012_00007_00020.png
58,56,6,6,53,51,12,Train/12/00012_00007_00021.png
60,58,5,6,54,53,12,Train/12/00012_00007_00022.png
64,62,6,6,59,57,12,Train/12/00012_00007_00023.png
69,65,7,6,63,60,12,Train/12/00012_00007_00024.png
71,74,6,7,65,68,12,Train/12/00012_00007_00025.png
76,79,6,7,70,72,12,Train/12/00012_00007_00026.png
83,83,7,8,76,76,12,Train/12/00012_00007_00027.png
88,85,8,7,81,78,12,Train/12/00012_00007_00028.png
99,97,9,8,91,89,12,Train/12/00012_00007_00029.png
30,30,5,5,25,25,12,Train/12/00012_00008_00000.png
31,31,6,6,26,26,12,Train/12/00012_00008_00001.png
30,31,5,6,25,26,12,Train/12/00012_00008_00002.png
32,31,6,5,27,26,12,Train/12/00012_00008_00003.png
33,32,6,5,28,27,12,Train/12/00012_00008_00004.png
34,34,6,6,29,29,12,Train/12/00012_00008_00005.png
35,34,6,5,30,29,12,Train/12/00012_00008_00006.png
35,35,5,5,30,30,12,Train/12/00012_00008_00007.png
37,37,6,6,32,32,12,Train/12/00012_00008_00008.png
38,38,6,6,33,33,12,Train/12/00012_00008_00009.png
39,38,6,5,34,33,12,Train/12/00012_00008_00010.png
40,40,6,6,35,35,12,Train/12/00012_00008_00011.png
41,41,6,6,36,36,12,Train/12/00012_00008_00012.png
40,42,5,6,35,37,12,Train/12/00012_00008_00013.png
43,44,6,6,38,39,12,Train/12/00012_00008_00014.png
43,46,5,6,38,40,12,Train/12/00012_00008_00015.png
47,46,6,5,41,41,12,Train/12/00012_00008_00016.png
48,49,5,5,43,44,12,Train/12/00012_00008_00017.png
52,52,6,5,47,46,12,Train/12/00012_00008_00018.png
53,54,5,5,48,49,12,Train/12/00012_00008_00019.png
58,59,6,6,53,54,12,Train/12/00012_00008_00020.png
60,61,5,5,54,56,12,Train/12/00012_00008_00021.png
65,69,6,7,59,63,12,Train/12/00012_00008_00022.png
70,73,6,6,64,67,12,Train/12/00012_00008_00023.png
80,82,7,8,73,75,12,Train/12/00012_00008_00024.png
90,92,8,8,82,83,12,Train/12/00012_00008_00025.png
105,104,10,9,96,95,12,Train/12/00012_00008_00026.png
121,120,11,10,111,109,12,Train/12/00012_00008_00027.png
148,145,13,12,135,133,12,Train/12/00012_00008_00028.png
185,183,16,16,170,168,12,Train/12/00012_00008_00029.png
32,32,5,6,27,27,12,Train/12/00012_00009_00000.png
33,32,6,6,28,27,12,Train/12/00012_00009_00001.png
34,33,6,6,29,28,12,Train/12/00012_00009_00002.png
34,32,6,5,29,27,12,Train/12/00012_00009_00003.png
33,33,6,6,28,28,12,Train/12/00012_00009_00004.png
33,34,5,6,27,28,12,Train/12/00012_00009_00005.png
35,35,6,6,30,30,12,Train/12/00012_00009_00006.png
34,34,5,5,29,29,12,Train/12/00012_00009_00007.png
34,35,5,6,29,30,12,Train/12/00012_00009_00008.png
35,35,5,5,30,30,12,Train/12/00012_00009_00009.png
35,37,5,6,30,31,12,Train/12/00012_00009_00010.png
36,37,5,5,31,31,12,Train/12/00012_00009_00011.png
39,39,6,5,34,33,12,Train/12/00012_00009_00012.png
40,40,5,5,34,34,12,Train/12/00012_00009_00013.png
40,40,5,5,35,35,12,Train/12/00012_00009_00014.png
41,42,5,6,36,37,12,Train/12/00012_00009_00015.png
44,43,5,5,39,38,12,Train/12/00012_00009_00016.png
46,45,5,5,40,39,12,Train/12/00012_00009_00017.png
47,47,5,6,42,42,12,Train/12/00012_00009_00018.png
50,49,6,6,45,44,12,Train/12/00012_00009_00019.png
52,52,5,6,47,47,12,Train/12/00012_00009_00020.png
54,54,5,5,49,49,12,Train/12/00012_00009_00021.png
55,57,5,5,50,52,12,Train/12/00012_00009_00022.png
61,59,6,6,56,54,12,Train/12/00012_00009_00023.png
65,64,6,6,60,59,12,Train/12/00012_00009_00024.png
69,68,6,6,63,62,12,Train/12/00012_00009_00025.png
74,74,6,7,68,68,12,Train/12/00012_00009_00026.png
86,85,8,7,79,77,12,Train/12/00012_00009_00027.png
93,96,9,8,85,88,12,Train/12/00012_00009_00028.png
103,105,9,9,94,96,12,Train/12/00012_00009_00029.png
35,30,5,5,30,25,12,Train/12/00012_00010_00000.png
35,29,5,5,30,24,12,Train/12/00012_00010_00001.png
36,31,6,5,31,26,12,Train/12/00012_00010_00002.png
35,32,5,6,30,27,12,Train/12/00012_00010_00003.png
37,34,6,6,32,28,12,Train/12/00012_00010_00004.png
37,33,5,5,32,28,12,Train/12/00012_00010_00005.png
38,34,5,5,33,29,12,Train/12/00012_00010_00006.png
40,35,6,5,35,30,12,Train/12/00012_00010_00007.png
39,35,5,5,34,30,12,Train/12/00012_00010_00008.png
41,36,6,5,35,30,12,Train/12/00012_00010_00009.png
41,38,5,6,36,33,12,Train/12/00012_00010_00010.png
43,39,5,6,38,34,12,Train/12/00012_00010_00011.png
45,38,5,5,40,33,12,Train/12/00012_00010_00012.png
48,40,6,6,43,35,12,Train/12/00012_00010_00013.png
50,41,6,6,45,36,12,Train/12/00012_00010_00014.png
53,43,6,6,47,37,12,Train/12/00012_00010_00015.png
53,45,5,6,48,39,12,Train/12/00012_00010_00016.png
57,47,6,6,51,41,12,Train/12/00012_00010_00017.png
57,49,5,6,52,43,12,Train/12/00012_00010_00018.png
59,51,5,6,54,46,12,Train/12/00012_00010_00019.png
63,55,5,6,58,49,12,Train/12/00012_00010_00020.png
68,56,7,5,62,51,12,Train/12/00012_00010_00021.png
72,59,6,5,66,54,12,Train/12/00012_00010_00022.png
77,63,7,5,71,58,12,Train/12/00012_00010_00023.png
85,71,8,6,78,65,12,Train/12/00012_00010_00024.png
93,76,8,6,85,70,12,Train/12/00012_00010_00025.png
101,84,9,8,93,77,12,Train/12/00012_00010_00026.png
111,95,9,9,101,87,12,Train/12/00012_00010_00027.png
127,106,11,9,116,97,12,Train/12/00012_00010_00028.png
144,122,13,11,132,112,12,Train/12/00012_00010_00029.png
35,37,6,6,30,32,12,Train/12/00012_00011_00000.png
36,39,5,6,30,33,12,Train/12/00012_00011_00001.png
37,40,6,6,32,34,12,Train/12/00012_00011_00002.png
38,40,5,5,32,34,12,Train/12/00012_00011_00003.png
38,40,5,5,33,34,12,Train/12/00012_00011_00004.png
41,42,6,6,35,37,12,Train/12/00012_00011_00005.png
40,42,5,6,35,37,12,Train/12/00012_00011_00006.png
42,43,5,5,37,38,12,Train/12/00012_00011_00007.png
44,43,6,5,39,38,12,Train/12/00012_00011_00008.png
46,45,6,5,41,40,12,Train/12/00012_00011_00009.png
47,47,5,5,41,42,12,Train/12/00012_00011_00010.png
47,48,5,5,42,43,12,Train/12/00012_00011_00011.png
49,50,5,5,44,45,12,Train/12/00012_00011_00012.png
49,53,5,6,44,48,12,Train/12/00012_00011_00013.png
52,55,5,6,46,49,12,Train/12/00012_00011_00014.png
54,55,5,6,48,50,12,Train/12/00012_00011_00015.png
57,58,6,6,52,53,12,Train/12/00012_00011_00016.png
60,61,6,6,54,55,12,Train/12/00012_00011_00017.png
60,63,6,6,55,57,12,Train/12/00012_00011_00018.png
63,69,6,7,57,62,12,Train/12/00012_00011_00019.png
64,70,5,6,59,64,12,Train/12/00012_00011_00020.png
70,73,7,6,64,67,12,Train/12/00012_00011_00021.png
74,79,6,7,68,72,12,Train/12/00012_00011_00022.png
82,85,8,7,75,77,12,Train/12/00012_00011_00023.png
88,94,7,9,81,86,12,Train/12/00012_00011_00024.png
98,100,9,8,90,92,12,Train/12/00012_00011_00025.png
108,110,10,10,99,101,12,Train/12/00012_00011_00026.png
120,119,11,10,110,109,12,Train/12/00012_00011_00027.png
133,134,11,12,122,123,12,Train/12/00012_00011_00028.png
156,154,14,14,143,141,12,Train/12/00012_00011_00029.png
32,32,5,5,27,27,12,Train/12/00012_00012_00000.png
33,34,5,6,28,29,12,Train/12/00012_00012_00001.png
33,33,5,5,28,28,12,Train/12/00012_00012_00002.png
34,34,5,6,28,29,12,Train/12/00012_00012_00003.png
35,35,6,6,30,30,12,Train/12/00012_00012_00004.png
36,34,6,5,31,29,12,Train/12/00012_00012_00005.png
35,35,5,6,30,30,12,Train/12/00012_00012_00006.png
36,35,6,6,31,30,12,Train/12/00012_00012_00007.png
38,37,5,5,32,32,12,Train/12/00012_00012_00008.png
38,38,5,5,33,33,12,Train/12/00012_00012_00009.png
40,39,5,5,34,34,12,Train/12/00012_00012_00010.png
42,40,6,5,36,35,12,Train/12/00012_00012_00011.png
42,41,5,5,37,36,12,Train/12/00012_00012_00012.png
45,45,6,6,40,39,12,Train/12/00012_00012_00013.png
46,45,6,5,41,40,12,Train/12/00012_00012_00014.png
47,47,6,6,42,42,12,Train/12/00012_00012_00015.png
49,49,6,6,44,44,12,Train/12/00012_00012_00016.png
53,52,6,5,47,46,12,Train/12/00012_00012_00017.png
54,54,5,5,49,49,12,Train/12/00012_00012_00018.png
58,57,6,5,53,52,12,Train/12/00012_00012_00019.png
62,61,6,6,56,56,12,Train/12/00012_00012_00020.png
64,65,5,6,59,60,12,Train/12/00012_00012_00021.png
70,70,6,6,64,64,12,Train/12/00012_00012_00022.png
75,75,6,6,69,69,12,Train/12/00012_00012_00023.png
81,84,7,8,73,76,12,Train/12/00012_00012_00024.png
92,94,8,8,84,86,12,Train/12/00012_00012_00025.png
106,104,10,9,97,95,12,Train/12/00012_00012_00026.png
124,123,11,10,114,112,12,Train/12/00012_00012_00027.png
143,141,13,13,131,129,12,Train/12/00012_00012_00028.png
178,176,15,15,162,160,12,Train/12/00012_00012_00029.png
26,27,5,6,20,21,12,Train/12/00012_00013_00000.png
27,27,6,6,22,22,12,Train/12/00012_00013_00001.png
27,27,5,6,21,22,12,Train/12/00012_00013_00002.png
27,28,5,6,22,23,12,Train/12/00012_00013_00003.png
28,28,5,5,23,23,12,Train/12/00012_00013_00004.png
30,30,6,6,25,25,12,Train/12/00012_00013_00005.png
30,30,6,6,25,25,12,Train/12/00012_00013_00006.png
31,29,6,5,25,24,12,Train/12/00012_00013_00007.png
31,30,6,5,26,25,12,Train/12/00012_00013_00008.png
33,32,6,6,27,27,12,Train/12/00012_00013_00009.png
32,32,5,5,27,27,12,Train/12/00012_00013_00010.png
34,34,6,6,29,29,12,Train/12/00012_00013_00011.png
35,34,6,5,30,29,12,Train/12/00012_00013_00012.png
36,37,5,6,31,32,12,Train/12/00012_00013_00013.png
37,37,6,6,32,32,12,Train/12/00012_00013_00014.png
36,37,5,6,31,32,12,Train/12/00012_00013_00015.png
37,37,5,5,32,32,12,Train/12/00012_00013_00016.png
39,39,6,5,34,33,12,Train/12/00012_00013_00017.png
41,40,6,5,36,35,12,Train/12/00012_00013_00018.png
41,41,6,6,35,35,12,Train/12/00012_00013_00019.png
43,43,6,6,38,38,12,Train/12/00012_00013_00020.png
45,46,5,6,40,41,12,Train/12/00012_00013_00021.png
48,49,5,6,43,44,12,Train/12/00012_00013_00022.png
51,51,5,5,46,46,12,Train/12/00012_00013_00023.png
54,54,5,5,49,49,12,Train/12/00012_00013_00024.png
57,58,5,6,52,53,12,Train/12/00012_00013_00025.png
60,60,5,5,55,55,12,Train/12/00012_00013_00026.png
68,67,7,6,62,61,12,Train/12/00012_00013_00027.png
76,77,7,6,69,70,12,Train/12/00012_00013_00028.png
86,94,7,8,79,86,12,Train/12/00012_00013_00029.png
34,33,6,5,29,28,12,Train/12/00012_00014_00000.png
35,33,6,5,30,28,12,Train/12/00012_00014_00001.png
34,35,5,6,29,30,12,Train/12/00012_00014_00002.png
34,36,5,6,29,31,12,Train/12/00012_00014_00003.png
37,38,6,6,31,32,12,Train/12/00012_00014_00004.png
36,35,6,5,31,30,12,Train/12/00012_00014_00005.png
35,35,5,5,30,30,12,Train/12/00012_00014_00006.png
36,36,6,6,31,31,12,Train/12/00012_00014_00007.png
36,36,5,6,31,31,12,Train/12/00012_00014_00008.png
37,34,5,5,32,29,12,Train/12/00012_00014_00009.png
39,37,6,5,34,32,12,Train/12/00012_00014_00010.png
41,40,6,6,36,35,12,Train/12/00012_00014_00011.png
41,40,6,5,36,35,12,Train/12/00012_00014_00012.png
41,39,5,6,36,34,12,Train/12/00012_00014_00013.png
42,41,5,5,37,36,12,Train/12/00012_00014_00014.png
44,44,6,5,39,39,12,Train/12/00012_00014_00015.png
46,46,5,6,41,41,12,Train/12/00012_00014_00016.png
48,47,6,6,43,42,12,Train/12/00012_00014_00017.png
52,51,6,5,47,46,12,Train/12/00012_00014_00018.png
54,54,6,6,49,49,12,Train/12/00012_00014_00019.png
57,56,6,5,51,50,12,Train/12/00012_00014_00020.png
59,58,6,5,54,53,12,Train/12/00012_00014_00021.png
63,63,6,6,58,58,12,Train/12/00012_00014_00022.png
68,67,7,6,62,61,12,Train/12/00012_00014_00023.png
73,73,7,7,67,67,12,Train/12/00012_00014_00024.png
81,80,8,7,73,72,12,Train/12/00012_00014_00025.png
85,84,8,7,78,77,12,Train/12/00012_00014_00026.png
95,97,8,8,87,88,12,Train/12/00012_00014_00027.png
108,110,10,10,99,101,12,Train/12/00012_00014_00028.png
129,129,12,12,118,118,12,Train/12/00012_00014_00029.png
34,37,5,6,29,32,12,Train/12/00012_00015_00000.png
35,37,5,5,30,32,12,Train/12/00012_00015_00001.png
34,37,5,6,29,32,12,Train/12/00012_00015_00002.png
36,37,6,5,31,32,12,Train/12/00012_00015_00003.png
36,37,6,5,31,32,12,Train/12/00012_00015_00004.png
37,39,6,6,32,34,12,Train/12/00012_00015_00005.png
38,40,6,6,33,35,12,Train/12/00012_00015_00006.png
40,41,6,5,35,36,12,Train/12/00012_00015_00007.png
40,41,6,5,35,36,12,Train/12/00012_00015_00008.png
40,42,5,5,35,37,12,Train/12/00012_00015_00009.png
40,42,5,6,35,37,12,Train/12/00012_00015_00010.png
41,43,6,6,36,38,12,Train/12/00012_00015_00011.png
41,43,5,5,36,38,12,Train/12/00012_00015_00012.png
41,44,5,6,36,39,12,Train/12/00012_00015_00013.png
44,46,6,5,39,41,12,Train/12/00012_00015_00014.png
44,45,5,5,39,40,12,Train/12/00012_00015_00015.png
47,48,6,6,42,43,12,Train/12/00012_00015_00016.png
48,49,5,5,43,44,12,Train/12/00012_00015_00017.png
48,51,5,6,43,46,12,Train/12/00012_00015_00018.png
52,55,6,6,47,50,12,Train/12/00012_00015_00019.png
52,55,6,6,47,50,12,Train/12/00012_00015_00020.png
54,57,6,5,49,52,12,Train/12/00012_00015_00021.png
55,57,6,5,50,52,12,Train/12/00012_00015_00022.png
56,57,5,6,51,52,12,Train/12/00012_00015_00023.png
57,61,5,6,52,56,12,Train/12/00012_00015_00024.png
61,62,6,5,56,57,12,Train/12/00012_00015_00025.png
61,63,5,5,56,58,12,Train/12/00012_00015_00026.png
63,68,5,7,58,62,12,Train/12/00012_00015_00027.png
64,68,5,6,59,62,12,Train/12/00012_00015_00028.png
71,72,7,7,65,66,12,Train/12/00012_00015_00029.png
27,28,5,6,22,23,12,Train/12/00012_00016_00000.png
28,28,6,5,23,22,12,Train/12/00012_00016_00001.png
28,28,6,5,23,22,12,Train/12/00012_00016_00002.png
29,28,6,5,24,23,12,Train/12/00012_00016_00003.png
28,29,5,5,23,23,12,Train/12/00012_00016_00004.png
29,30,5,6,23,24,12,Train/12/00012_00016_00005.png
31,30,6,5,25,24,12,Train/12/00012_00016_00006.png
30,31,5,6,25,26,12,Train/12/00012_00016_00007.png
31,32,5,6,26,27,12,Train/12/00012_00016_00008.png
33,32,6,5,27,26,12,Train/12/00012_00016_00009.png
32,32,5,5,27,27,12,Train/12/00012_00016_00010.png
34,33,6,5,29,28,12,Train/12/00012_00016_00011.png
34,34,5,5,29,29,12,Train/12/00012_00016_00012.png
35,36,5,6,30,30,12,Train/12/00012_00016_00013.png
38,36,6,5,33,31,12,Train/12/00012_00016_00014.png
38,37,5,5,33,32,12,Train/12/00012_00016_00015.png
40,39,6,6,35,34,12,Train/12/00012_00016_00016.png
40,39,5,5,35,34,12,Train/12/00012_00016_00017.png
40,40,5,5,35,34,12,Train/12/00012_00016_00018.png
42,41,5,5,36,35,12,Train/12/00012_00016_00019.png
43,43,5,6,37,37,12,Train/12/00012_00016_00020.png
44,43,6,5,39,37,12,Train/12/00012_00016_00021.png
45,45,5,6,40,40,12,Train/12/00012_00016_00022.png
48,46,6,5,43,41,12,Train/12/00012_00016_00023.png
49,48,6,6,44,43,12,Train/12/00012_00016_00024.png
52,51,6,6,46,45,12,Train/12/00012_00016_00025.png
53,52,6,6,47,46,12,Train/12/00012_00016_00026.png
55,55,5,5,50,49,12,Train/12/00012_00016_00027.png
59,59,5,5,54,54,12,Train/12/00012_00016_00028.png
60,56,5,5,55,51,12,Train/12/00012_00016_00029.png
31,32,6,6,26,27,12,Train/12/00012_00017_00000.png
30,32,5,6,25,27,12,Train/12/00012_00017_00001.png
31,30,6,5,26,25,12,Train/12/00012_00017_00002.png
31,31,5,5,26,26,12,Train/12/00012_00017_00003.png
33,33,5,5,28,28,12,Train/12/00012_00017_00004.png
36,35,6,5,30,30,12,Train/12/00012_00017_00005.png
36,36,6,6,31,31,12,Train/12/00012_00017_00006.png
36,36,5,5,31,31,12,Train/12/00012_00017_00007.png
38,37,6,5,33,32,12,Train/12/00012_00017_00008.png
38,38,5,5,33,33,12,Train/12/00012_00017_00009.png
40,40,6,5,35,34,12,Train/12/00012_00017_00010.png
41,40,5,5,35,35,12,Train/12/00012_00017_00011.png
42,41,5,5,37,36,12,Train/12/00012_00017_00012.png
43,43,5,6,38,38,12,Train/12/00012_00017_00013.png
45,45,5,6,40,40,12,Train/12/00012_00017_00014.png
47,46,6,6,42,41,12,Train/12/00012_00017_00015.png
47,47,6,5,42,42,12,Train/12/00012_00017_00016.png
50,49,6,5,45,44,12,Train/12/00012_00017_00017.png
53,52,6,5,48,47,12,Train/12/00012_00017_00018.png
58,57,6,5,53,52,12,Train/12/00012_00017_00019.png
59,59,5,5,53,53,12,Train/12/00012_00017_00020.png
61,62,5,5,56,56,12,Train/12/00012_00017_00021.png
68,67,7,6,62,61,12,Train/12/00012_00017_00022.png
70,70,6,6,64,64,12,Train/12/00012_00017_00023.png
74,75,7,7,68,69,12,Train/12/00012_00017_00024.png
81,82,7,8,74,75,12,Train/12/00012_00017_00025.png
86,86,7,7,79,79,12,Train/12/00012_00017_00026.png
98,97,9,8,90,89,12,Train/12/00012_00017_00027.png
108,107,10,9,99,98,12,Train/12/00012_00017_00028.png
118,116,10,10,108,106,12,Train/12/00012_00017_00029.png
30,31,5,6,25,26,12,Train/12/00012_00018_00000.png
31,32,5,6,26,27,12,Train/12/00012_00018_00001.png
31,30,6,5,26,25,12,Train/12/00012_00018_00002.png
31,32,5,6,26,27,12,Train/12/00012_00018_00003.png
34,34,6,6,29,29,12,Train/12/00012_00018_00004.png
35,34,6,5,30,29,12,Train/12/00012_00018_00005.png
34,34,5,5,29,29,12,Train/12/00012_00018_00006.png
36,37,5,6,31,32,12,Train/12/00012_00018_00007.png
38,39,5,6,33,34,12,Train/12/00012_00018_00008.png
38,38,5,5,33,33,12,Train/12/00012_00018_00009.png
40,40,6,6,35,35,12,Train/12/00012_00018_00010.png
43,42,6,5,38,37,12,Train/12/00012_00018_00011.png
43,43,6,6,38,38,12,Train/12/00012_00018_00012.png
42,43,5,6,37,38,12,Train/12/00012_00018_00013.png
47,47,5,5,42,42,12,Train/12/00012_00018_00014.png
48,49,5,6,43,44,12,Train/12/00012_00018_00015.png
49,48,6,5,44,43,12,Train/12/00012_00018_00016.png
53,53,6,6,48,48,12,Train/12/00012_00018_00017.png
57,57,6,6,52,52,12,Train/12/00012_00018_00018.png
58,58,5,5,53,53,12,Train/12/00012_00018_00019.png
60,60,5,5,55,55,12,Train/12/00012_00018_00020.png
65,65,6,6,60,60,12,Train/12/00012_00018_00021.png
68,69,6,7,62,63,12,Train/12/00012_00018_00022.png
74,75,6,7,68,69,12,Train/12/00012_00018_00023.png
81,81,7,7,74,74,12,Train/12/00012_00018_00024.png
83,84,7,7,76,77,12,Train/12/00012_00018_00025.png
98,101,9,9,90,93,12,Train/12/00012_00018_00026.png
104,110,9,10,95,101,12,Train/12/00012_00018_00027.png
116,120,11,10,106,110,12,Train/12/00012_00018_00028.png
145,155,12,13,133,142,12,Train/12/00012_00018_00029.png
27,28,6,6,22,23,12,Train/12/00012_00019_00000.png
27,30,5,6,22,25,12,Train/12/00012_00019_00001.png
29,30,5,5,24,25,12,Train/12/00012_00019_00002.png
29,30,5,5,24,25,12,Train/12/00012_00019_00003.png
30,31,5,5,25,26,12,Train/12/00012_00019_00004.png
33,32,6,5,28,27,12,Train/12/00012_00019_00005.png
32,33,5,6,27,28,12,Train/12/00012_00019_00006.png
33,32,6,5,28,27,12,Train/12/00012_00019_00007.png
35,34,6,5,30,29,12,Train/12/00012_00019_00008.png
35,34,6,5,30,29,12,Train/12/00012_00019_00009.png
38,36,6,5,33,31,12,Train/12/00012_00019_00010.png
37,36,6,5,32,31,12,Train/12/00012_00019_00011.png
37,38,5,5,32,33,12,Train/12/00012_00019_00012.png
38,39,6,6,33,34,12,Train/12/00012_00019_00013.png
42,41,5,5,37,36,12,Train/12/00012_00019_00014.png
42,41,5,5,37,36,12,Train/12/00012_00019_00015.png
46,43,6,5,41,38,12,Train/12/00012_00019_00016.png
45,46,5,5,40,41,12,Train/12/00012_00019_00017.png
51,51,6,6,46,46,12,Train/12/00012_00019_00018.png
51,51,6,6,46,46,12,Train/12/00012_00019_00019.png
55,54,5,5,50,49,12,Train/12/00012_00019_00020.png
60,59,6,6,55,54,12,Train/12/00012_00019_00021.png
65,63,6,6,60,58,12,Train/12/00012_00019_00022.png
72,69,7,6,66,63,12,Train/12/00012_00019_00023.png
75,74,7,6,69,68,12,Train/12/00012_00019_00024.png
84,85,7,8,77,78,12,Train/12/00012_00019_00025.png
