,UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Year,Month,Date
19758,1479425117,2016-11-17,13:25:17,846.61,62,0.4200000000000017,26.0,16,13.5,06:32:00,17:43:00,2016,11,11
19759,1479424817,2016-11-17,13:20:17,856.34,62,0.4200000000000017,25.0,17,9.0,06:32:00,17:43:00,2016,11,11
19760,1479424517,2016-11-17,13:15:17,862.66,61,0.4200000000000017,25.0,88,7.87,06:32:00,17:43:00,2016,11,11
19761,1479424218,2016-11-17,13:10:18,870.22,61,0.4200000000000017,25.0,92,15.75,06:32:00,17:43:00,2016,11,11
19762,1479423920,2016-11-17,13:05:20,877.55,61,0.4200000000000017,27.0,32,5.62,06:32:00,17:43:00,2016,11,11
19763,1479423618,2016-11-17,13:00:18,885.28,61,0.4200000000000017,29.0,35,12.37,06:32:00,17:43:00,2016,11,11
19764,1479423320,2016-11-17,12:55:20,886.25,61,0.4200000000000017,32.0,47,11.25,06:32:00,17:43:00,2016,11,11
19765,1479423018,2016-11-17,12:50:18,889.58,61,0.4299999999999997,33.0,43,13.5,06:32:00,17:43:00,2016,11,11
19766,1479422717,2016-11-17,12:45:17,894.9,61,0.4299999999999997,29.0,38,4.5,06:32:00,17:43:00,2016,11,11
19767,1479422418,2016-11-17,12:40:18,899.59,61,0.4299999999999997,27.0,80,13.5,06:32:00,17:43:00,2016,11,11
19768,1479422120,2016-11-17,12:35:20,902.23,61,0.4299999999999997,28.0,350,6.75,06:32:00,17:43:00,2016,11,11
19769,1479421817,2016-11-17,12:30:17,906.21,61,0.4299999999999997,27.0,359,7.87,06:32:00,17:43:00,2016,11,11
19770,1479421517,2016-11-17,12:25:17,908.22,61,0.4299999999999997,27.0,75,3.37,06:32:00,17:43:00,2016,11,11
19771,1479421219,2016-11-17,12:20:19,908.85,61,0.4299999999999997,28.0,53,13.5,06:32:00,17:43:00,2016,11,11
19772,1479420920,2016-11-17,12:15:20,909.59,60,0.4299999999999997,26.0,70,13.5,06:32:00,17:43:00,2016,11,11
19773,1479420617,2016-11-17,12:10:17,910.0,60,0.4400000000000013,28.0,109,9.0,06:32:00,17:43:00,2016,11,11
19774,1479420317,2016-11-17,12:05:17,909.06,61,0.4400000000000013,29.0,336,13.5,06:32:00,17:43:00,2016,11,11
19775,1479420020,2016-11-17,12:00:20,907.3,60,0.4400000000000013,30.0,224,4.5,06:32:00,17:43:00,2016,11,11
19776,1479419723,2016-11-17,11:55:23,906.24,60,0.4400000000000013,31.0,7,3.37,06:32:00,17:43:00,2016,11,11
19777,1479419417,2016-11-17,11:50:17,906.82,59,0.4400000000000013,30.0,354,4.5,06:32:00,17:43:00,2016,11,11
19778,1479419117,2016-11-17,11:45:17,902.24,59,0.4400000000000013,31.0,45,10.12,06:32:00,17:43:00,2016,11,11
19779,1479418818,2016-11-17,11:40:18,907.74,59,0.4499999999999993,30.0,45,9.0,06:32:00,17:43:00,2016,11,11
19780,1479418518,2016-11-17,11:35:18,899.81,59,0.4499999999999993,28.0,50,12.37,06:32:00,17:43:00,2016,11,11
19781,1479418218,2016-11-17,11:30:18,901.66,59,0.4499999999999993,28.0,66,13.5,06:32:00,17:43:00,2016,11,11
19782,1479417919,2016-11-17,11:25:19,936.01,59,0.4499999999999993,26.0,10,9.0,06:32:00,17:43:00,2016,11,11
19783,1479417618,2016-11-17,11:20:18,364.28,59,0.4499999999999993,24.0,11,9.0,06:32:00,17:43:00,2016,11,11
19784,1479417318,2016-11-17,11:15:18,359.47,60,0.4499999999999993,24.0,1,11.25,06:32:00,17:43:00,2016,11,11
19785,1479417024,2016-11-17,11:10:24,881.1,60,0.4499999999999993,22.0,38,6.75,06:32:00,17:43:00,2016,11,11
19786,1479416720,2016-11-17,11:05:20,910.28,60,0.46000000000000085,23.0,52,15.75,06:32:00,17:43:00,2016,11,11
19787,1479416417,2016-11-17,11:00:17,893.05,61,0.46000000000000085,21.0,327,9.0,06:32:00,17:43:00,2016,11,11
19788,1479416122,2016-11-17,10:55:22,865.58,62,0.4499999999999993,21.0,18,5.62,06:32:00,17:43:00,2016,11,11
19789,1479415820,2016-11-17,10:50:20,863.68,62,0.4499999999999993,22.0,359,3.37,06:32:00,17:43:00,2016,11,11
19790,1479415517,2016-11-17,10:45:17,846.02,61,0.4499999999999993,22.0,5,10.12,06:32:00,17:43:00,2016,11,11
19791,1479415217,2016-11-17,10:40:17,850.56,60,0.4499999999999993,21.0,84,5.62,06:32:00,17:43:00,2016,11,11
19792,1479414920,2016-11-17,10:35:20,643.95,60,0.46000000000000085,21.0,29,1.12,06:32:00,17:43:00,2016,11,11
19793,1479414617,2016-11-17,10:30:17,376.85,60,0.46000000000000085,20.0,35,6.75,06:32:00,17:43:00,2016,11,11
19794,1479414317,2016-11-17,10:25:17,883.37,60,0.46000000000000085,20.0,154,6.75,06:32:00,17:43:00,2016,11,11
19795,1479414017,2016-11-17,10:20:17,862.97,59,0.46000000000000085,21.0,49,3.37,06:32:00,17:43:00,2016,11,11
19796,1479413718,2016-11-17,10:15:18,633.64,59,0.46000000000000085,20.0,29,5.62,06:32:00,17:43:00,2016,11,11
19797,1479413420,2016-11-17,10:10:20,783.55,59,0.46000000000000085,21.0,182,5.62,06:32:00,17:43:00,2016,11,11
19798,1479413117,2016-11-17,10:05:17,761.93,58,0.46000000000000085,21.0,58,6.75,06:32:00,17:43:00,2016,11,11
19799,1479412833,2016-11-17,10:00:33,746.9,58,0.46999999999999886,22.0,101,5.62,06:32:00,17:43:00,2016,11,11
19800,1479412502,2016-11-17,09:55:02,735.29,58,0.46999999999999886,22.0,30,7.87,06:32:00,17:43:00,2016,11,11
19801,1479412202,2016-11-17,09:50:02,734.2,57,0.46999999999999886,23.0,81,6.75,06:32:00,17:43:00,2016,11,11
19802,1479411902,2016-11-17,09:45:02,653.88,57,0.46000000000000085,25.0,89,9.0,06:32:00,17:43:00,2016,11,11
19803,1479411601,2016-11-17,09:40:01,214.23,58,0.46000000000000085,24.0,95,3.37,06:32:00,17:43:00,2016,11,11
19804,1479411304,2016-11-17,09:35:04,393.84,58,0.46999999999999886,25.0,72,9.0,06:32:00,17:43:00,2016,11,11
19805,1479411003,2016-11-17,09:30:03,725.89,58,0.46999999999999886,24.0,32,5.62,06:32:00,17:43:00,2016,11,11
19806,1479410703,2016-11-17,09:25:03,643.6,58,0.46999999999999886,23.0,6,5.62,06:32:00,17:43:00,2016,11,11
19807,1479410403,2016-11-17,09:20:03,653.11,58,0.46000000000000085,23.0,35,7.87,06:32:00,17:43:00,2016,11,11
19808,1479410103,2016-11-17,09:15:03,622.58,58,0.46000000000000085,23.0,211,7.87,06:32:00,17:43:00,2016,11,11
19809,1479409806,2016-11-17,09:10:06,602.81,58,0.46000000000000085,24.0,49,7.87,06:32:00,17:43:00,2016,11,11
19810,1479409517,2016-11-17,09:05:17,585.31,58,0.46000000000000085,25.0,0,5.62,06:32:00,17:43:00,2016,11,11
19811,1479409204,2016-11-17,09:00:04,565.83,59,0.46000000000000085,24.0,86,5.62,06:32:00,17:43:00,2016,11,11
19812,1479408921,2016-11-17,08:55:21,549.52,59,0.46000000000000085,25.0,36,10.12,06:32:00,17:43:00,2016,11,11
19813,1479408602,2016-11-17,08:50:02,530.36,58,0.46000000000000085,24.0,73,2.25,06:32:00,17:43:00,2016,11,11
19814,1479408303,2016-11-17,08:45:03,512.25,58,0.46000000000000085,24.0,85,3.37,06:32:00,17:43:00,2016,11,11
19815,1479408005,2016-11-17,08:40:05,494.5,58,0.46000000000000085,24.0,51,11.25,06:32:00,17:43:00,2016,11,11
19816,1479407703,2016-11-17,08:35:03,477.59,59,0.46000000000000085,23.0,50,10.12,06:32:00,17:43:00,2016,11,11
19817,1479407401,2016-11-17,08:30:01,459.1,60,0.4499999999999993,21.0,36,6.75,06:32:00,17:43:00,2016,11,11
19818,1479407101,2016-11-17,08:25:01,440.36,61,0.4499999999999993,13.0,130,18.0,06:32:00,17:43:00,2016,11,11
19819,1479406803,2016-11-17,08:20:03,421.64,60,0.4499999999999993,13.0,159,12.37,06:32:00,17:43:00,2016,11,11
19820,1479406502,2016-11-17,08:15:02,402.11,59,0.4499999999999993,15.0,105,9.0,06:32:00,17:43:00,2016,11,11
19821,1479406204,2016-11-17,08:10:04,382.78,59,0.4499999999999993,15.0,144,15.75,06:32:00,17:43:00,2016,11,11
19822,1479405904,2016-11-17,08:05:04,363.13,59,0.4499999999999993,15.0,138,10.12,06:32:00,17:43:00,2016,11,11
19823,1479405601,2016-11-17,08:00:01,341.47,58,0.4499999999999993,15.0,168,3.37,06:32:00,17:43:00,2016,11,11
19824,1479405302,2016-11-17,07:55:02,317.48,57,0.4499999999999993,15.0,171,6.75,06:32:00,17:43:00,2016,11,11
19825,1479405002,2016-11-17,07:50:02,292.02,56,0.4400000000000013,16.0,124,10.12,06:32:00,17:43:00,2016,11,11
19826,1479404704,2016-11-17,07:45:04,263.89,56,0.4400000000000013,16.0,173,4.5,06:32:00,17:43:00,2016,11,11
19827,1479404401,2016-11-17,07:40:01,24.27,55,0.4400000000000013,16.0,161,9.0,06:32:00,17:43:00,2016,11,11
19828,1479404102,2016-11-17,07:35:02,23.27,54,0.4400000000000013,17.0,159,13.5,06:32:00,17:43:00,2016,11,11
19829,1479403805,2016-11-17,07:30:05,23.01,54,0.4400000000000013,17.0,183,9.0,06:32:00,17:43:00,2016,11,11
19830,1479403503,2016-11-17,07:25:03,21.58,53,0.4400000000000013,18.0,156,4.5,06:32:00,17:43:00,2016,11,11
19831,1479403201,2016-11-17,07:20:01,20.5,53,0.4400000000000013,19.0,162,13.5,06:32:00,17:43:00,2016,11,11
19832,1479402901,2016-11-17,07:15:01,19.47,53,0.4400000000000013,19.0,166,11.25,06:32:00,17:43:00,2016,11,11
19833,1479402603,2016-11-17,07:10:03,18.51,53,0.4400000000000013,19.0,146,9.0,06:32:00,17:43:00,2016,11,11
19834,1479402302,2016-11-17,07:05:02,17.48,53,0.4299999999999997,19.0,161,4.5,06:32:00,17:43:00,2016,11,11
19835,1479402004,2016-11-17,07:00:04,16.38,53,0.4299999999999997,19.0,126,6.75,06:32:00,17:43:00,2016,11,11
19836,1479401702,2016-11-17,06:55:02,15.57,52,0.4299999999999997,19.0,157,5.62,06:32:00,17:43:00,2016,11,11
19837,1479401406,2016-11-17,06:50:06,16.05,52,0.4299999999999997,20.0,143,11.25,06:32:00,17:43:00,2016,11,11
19838,1479401102,2016-11-17,06:45:02,15.77,51,0.4299999999999997,20.0,163,3.37,06:32:00,17:43:00,2016,11,11
19839,1479400801,2016-11-17,06:40:01,13.48,51,0.4299999999999997,21.0,125,12.37,06:32:00,17:43:00,2016,11,11
19840,1479400504,2016-11-17,06:35:04,8.22,51,0.4299999999999997,20.0,157,15.75,06:32:00,17:43:00,2016,11,11
19841,1479400205,2016-11-17,06:30:05,3.71,51,0.4299999999999997,20.0,176,14.62,06:32:00,17:43:00,2016,11,11
19842,1479399907,2016-11-17,06:25:07,2.94,51,0.4299999999999997,20.0,120,10.12,06:32:00,17:43:00,2016,11,11
19843,1479399601,2016-11-17,06:20:01,3.07,51,0.4200000000000017,20.0,150,9.0,06:32:00,17:43:00,2016,11,11
19844,1479399302,2016-11-17,06:15:02,1.24,51,0.4299999999999997,20.0,146,10.12,06:32:00,17:43:00,2016,11,11
19845,1479399002,2016-11-17,06:10:02,1.23,51,0.4200000000000017,20.0,169,16.87,06:32:00,17:43:00,2016,11,11
19846,1479398702,2016-11-17,06:05:02,1.21,51,0.4200000000000017,20.0,163,15.75,06:32:00,17:43:00,2016,11,11
19847,1479398401,2016-11-17,06:00:01,1.23,52,0.4299999999999997,20.0,192,7.87,06:32:00,17:43:00,2016,11,11
19848,1479398105,2016-11-17,05:55:05,1.22,52,0.4200000000000017,20.0,195,12.37,06:32:00,17:43:00,2016,11,11
19849,1479397802,2016-11-17,05:50:02,1.2,52,0.4200000000000017,20.0,145,9.0,06:32:00,17:43:00,2016,11,11
19850,1479397502,2016-11-17,05:45:02,1.25,52,0.4200000000000017,20.0,159,12.37,06:32:00,17:43:00,2016,11,11
19851,1479397201,2016-11-17,05:40:01,1.18,52,0.4200000000000017,20.0,147,18.0,06:32:00,17:43:00,2016,11,11
19852,1479396904,2016-11-17,05:35:04,1.25,52,0.4200000000000017,20.0,162,10.12,06:32:00,17:43:00,2016,11,11
19853,1479396601,2016-11-17,05:30:01,1.21,52,0.4200000000000017,20.0,135,10.12,06:32:00,17:43:00,2016,11,11
19854,1479396302,2016-11-17,05:25:02,1.22,52,0.4200000000000017,21.0,179,9.0,06:32:00,17:43:00,2016,11,11
19855,1479396002,2016-11-17,05:20:02,1.24,52,0.4200000000000017,20.0,169,11.25,06:32:00,17:43:00,2016,11,11
19856,1479395701,2016-11-17,05:15:01,1.2,52,0.41000000000000014,20.0,139,15.75,06:32:00,17:43:00,2016,11,11
19857,1479395401,2016-11-17,05:10:01,1.22,52,0.41000000000000014,20.0,156,10.12,06:32:00,17:43:00,2016,11,11
19858,1479395102,2016-11-17,05:05:02,1.26,52,0.41000000000000014,20.0,164,19.12,06:32:00,17:43:00,2016,11,11
19859,1479394802,2016-11-17,05:00:02,1.25,52,0.41000000000000014,21.0,153,13.5,06:32:00,17:43:00,2016,11,11
19860,1479394501,2016-11-17,04:55:01,1.24,52,0.41000000000000014,21.0,162,13.5,06:32:00,17:43:00,2016,11,11
19861,1479394201,2016-11-17,04:50:01,1.23,52,0.41000000000000014,20.0,126,7.87,06:32:00,17:43:00,2016,11,11
19862,1479393902,2016-11-17,04:45:02,1.21,52,0.4200000000000017,20.0,181,6.75,06:32:00,17:43:00,2016,11,11
19863,1479393602,2016-11-17,04:40:02,1.18,52,0.41000000000000014,21.0,169,13.5,06:32:00,17:43:00,2016,11,11
19864,1479393302,2016-11-17,04:35:02,1.25,52,0.41000000000000014,21.0,148,7.87,06:32:00,17:43:00,2016,11,11
19865,1479393004,2016-11-17,04:30:04,1.24,52,0.41000000000000014,20.0,107,12.37,06:32:00,17:43:00,2016,11,11
19866,1479392705,2016-11-17,04:25:05,1.22,52,0.41000000000000014,21.0,165,7.87,06:32:00,17:43:00,2016,11,11
19867,1479392402,2016-11-17,04:20:02,1.2,52,0.41000000000000014,21.0,133,7.87,06:32:00,17:43:00,2016,11,11
19868,1479392101,2016-11-17,04:15:01,1.24,52,0.41000000000000014,21.0,160,10.12,06:32:00,17:43:00,2016,11,11
19869,1479391801,2016-11-17,04:10:01,1.21,52,0.41000000000000014,20.0,178,11.25,06:32:00,17:43:00,2016,11,11
19870,1479391502,2016-11-17,04:05:02,1.22,52,0.41000000000000014,20.0,149,6.75,06:32:00,17:43:00,2016,11,11
19871,1479391202,2016-11-17,04:00:02,1.25,52,0.41000000000000014,20.0,159,12.37,06:32:00,17:43:00,2016,11,11
19872,1479390907,2016-11-17,03:55:07,1.24,52,0.41000000000000014,20.0,167,18.0,06:32:00,17:43:00,2016,11,11
19873,1479390601,2016-11-17,03:50:01,1.22,52,0.41000000000000014,20.0,172,13.5,06:32:00,17:43:00,2016,11,11
19874,1479390309,2016-11-17,03:45:09,1.24,52,0.41000000000000014,20.0,183,12.37,06:32:00,17:43:00,2016,11,11
19875,1479390002,2016-11-17,03:40:02,1.16,52,0.41000000000000014,20.0,181,12.37,06:32:00,17:43:00,2016,11,11
19876,1479389705,2016-11-17,03:35:05,1.26,52,0.41000000000000014,20.0,176,15.75,06:32:00,17:43:00,2016,11,11
19877,1479389405,2016-11-17,03:30:05,1.24,52,0.3999999999999986,20.0,169,21.37,06:32:00,17:43:00,2016,11,11
19878,1479389101,2016-11-17,03:25:01,1.23,52,0.41000000000000014,21.0,136,9.0,06:32:00,17:43:00,2016,11,11
19879,1479388802,2016-11-17,03:20:02,1.24,52,0.3999999999999986,22.0,169,15.75,06:32:00,17:43:00,2016,11,11
19880,1479388503,2016-11-17,03:15:03,1.21,52,0.41000000000000014,22.0,134,11.25,06:32:00,17:43:00,2016,11,11
19881,1479388202,2016-11-17,03:10:02,1.26,52,0.3999999999999986,21.0,121,14.62,06:32:00,17:43:00,2016,11,11
19882,1479387904,2016-11-17,03:05:04,1.23,52,0.41000000000000014,21.0,136,11.25,06:32:00,17:43:00,2016,11,11
19883,1479387605,2016-11-17,03:00:05,1.22,52,0.3999999999999986,21.0,195,13.5,06:32:00,17:43:00,2016,11,11
19884,1479387302,2016-11-17,02:55:02,1.21,51,0.41000000000000014,20.0,168,6.75,06:32:00,17:43:00,2016,11,11
19885,1479387008,2016-11-17,02:50:08,1.21,51,0.41000000000000014,21.0,164,10.12,06:32:00,17:43:00,2016,11,11
19886,1479386702,2016-11-17,02:45:02,1.24,52,0.41000000000000014,22.0,158,11.25,06:32:00,17:43:00,2016,11,11
19887,1479386403,2016-11-17,02:40:03,1.24,52,0.41000000000000014,21.0,136,7.87,06:32:00,17:43:00,2016,11,11
19888,1479386101,2016-11-17,02:35:01,1.23,52,0.41000000000000014,21.0,149,6.75,06:32:00,17:43:00,2016,11,11
19889,1479385801,2016-11-17,02:30:01,1.2,52,0.41000000000000014,21.0,141,5.62,06:32:00,17:43:00,2016,11,11
19890,1479385502,2016-11-17,02:25:02,1.22,52,0.41000000000000014,21.0,185,6.75,06:32:00,17:43:00,2016,11,11
19891,1479385202,2016-11-17,02:20:02,1.24,52,0.41000000000000014,21.0,182,11.25,06:32:00,17:43:00,2016,11,11
19892,1479384905,2016-11-17,02:15:05,1.26,52,0.41000000000000014,21.0,175,12.37,06:32:00,17:43:00,2016,11,11
19893,1479384604,2016-11-17,02:10:04,1.24,52,0.41000000000000014,21.0,182,12.37,06:32:00,17:43:00,2016,11,11
19894,1479384302,2016-11-17,02:05:02,1.27,52,0.41000000000000014,22.0,133,15.75,06:32:00,17:43:00,2016,11,11
19895,1479384002,2016-11-17,02:00:02,1.3,52,0.41000000000000014,22.0,166,19.12,06:32:00,17:43:00,2016,11,11
19896,1479383704,2016-11-17,01:55:04,1.22,52,0.41000000000000014,22.0,144,14.62,06:32:00,17:43:00,2016,11,11
19897,1479383405,2016-11-17,01:50:05,1.24,52,0.41000000000000014,23.0,160,19.12,06:32:00,17:43:00,2016,11,11
19898,1479383102,2016-11-17,01:45:02,1.23,51,0.41000000000000014,22.0,187,14.62,06:32:00,17:43:00,2016,11,11
19899,1479382802,2016-11-17,01:40:02,1.2,51,0.41000000000000014,23.0,171,14.62,06:32:00,17:43:00,2016,11,11
19900,1479382502,2016-11-17,01:35:02,1.22,51,0.4200000000000017,23.0,148,18.0,06:32:00,17:43:00,2016,11,11
19901,1479382204,2016-11-17,01:30:04,1.23,51,0.4200000000000017,23.0,153,7.87,06:32:00,17:43:00,2016,11,11
19902,1479381901,2016-11-17,01:25:01,1.2,51,0.4200000000000017,23.0,172,4.5,06:32:00,17:43:00,2016,11,11
19903,1479381603,2016-11-17,01:20:03,1.22,51,0.4200000000000017,23.0,138,13.5,06:32:00,17:43:00,2016,11,11
19904,1479381302,2016-11-17,01:15:02,1.22,51,0.4200000000000017,23.0,120,12.37,06:32:00,17:43:00,2016,11,11
19905,1479381004,2016-11-17,01:10:04,1.23,51,0.4200000000000017,23.0,153,23.62,06:32:00,17:43:00,2016,11,11
19906,1479380705,2016-11-17,01:05:05,1.21,51,0.4200000000000017,23.0,180,22.5,06:32:00,17:43:00,2016,11,11
19907,1479380402,2016-11-17,01:00:02,1.22,51,0.4200000000000017,23.0,173,15.75,06:32:00,17:43:00,2016,11,11
19908,1479380102,2016-11-17,00:55:02,1.24,51,0.4200000000000017,23.0,157,10.12,06:32:00,17:43:00,2016,11,11
19909,1479379804,2016-11-17,00:50:04,1.26,51,0.4200000000000017,23.0,155,13.5,06:32:00,17:43:00,2016,11,11
19910,1479379501,2016-11-17,00:45:01,1.24,51,0.4200000000000017,23.0,156,18.0,06:32:00,17:43:00,2016,11,11
19911,1479379202,2016-11-17,00:40:02,1.23,51,0.4299999999999997,22.0,162,16.87,06:32:00,17:43:00,2016,11,11
19912,1479378902,2016-11-17,00:35:02,1.25,51,0.4299999999999997,22.0,153,14.62,06:32:00,17:43:00,2016,11,11
19913,1479378602,2016-11-17,00:30:02,1.22,52,0.4299999999999997,22.0,174,16.87,06:32:00,17:43:00,2016,11,11
19914,1479378302,2016-11-17,00:25:02,1.21,51,0.4299999999999997,22.0,126,16.87,06:32:00,17:43:00,2016,11,11
19915,1479378002,2016-11-17,00:20:02,1.23,52,0.4299999999999997,22.0,166,15.75,06:32:00,17:43:00,2016,11,11
19916,1479377705,2016-11-17,00:15:05,1.22,52,0.4299999999999997,22.0,199,16.87,06:32:00,17:43:00,2016,11,11
19917,1479377414,2016-11-17,00:10:14,1.24,52,0.4299999999999997,21.0,148,12.37,06:32:00,17:43:00,2016,11,11
19918,1479377105,2016-11-17,00:05:05,1.22,51,0.4299999999999997,21.0,180,16.87,06:32:00,17:43:00,2016,11,11
19919,1479376803,2016-11-17,00:00:03,1.22,51,0.4299999999999997,22.0,135,16.87,06:32:00,17:43:00,2016,11,11
19920,1479376502,2016-11-16,23:55:02,1.21,51,0.4299999999999997,22.0,161,13.5,06:32:00,17:43:00,2016,11,11
19921,1479376202,2016-11-16,23:50:02,1.22,51,0.4299999999999997,23.0,155,11.25,06:32:00,17:43:00,2016,11,11
19922,1479375901,2016-11-16,23:45:01,1.22,51,0.4299999999999997,23.0,154,13.5,06:32:00,17:43:00,2016,11,11
19923,1479375602,2016-11-16,23:40:02,1.21,51,0.4299999999999997,23.0,117,9.0,06:32:00,17:43:00,2016,11,11
19924,1479375305,2016-11-16,23:35:05,1.23,51,0.4299999999999997,23.0,136,13.5,06:32:00,17:43:00,2016,11,11
19925,1479375003,2016-11-16,23:30:03,1.21,51,0.4299999999999997,24.0,166,11.25,06:32:00,17:43:00,2016,11,11
19926,1479374702,2016-11-16,23:25:02,1.24,51,0.4299999999999997,24.0,156,15.75,06:32:00,17:43:00,2016,11,11
19927,1479374401,2016-11-16,23:20:01,1.23,50,0.4299999999999997,26.0,147,16.87,06:32:00,17:43:00,2016,11,11
19928,1479374102,2016-11-16,23:15:02,1.22,50,0.4400000000000013,27.0,167,14.62,06:32:00,17:43:00,2016,11,11
19929,1479373802,2016-11-16,23:10:02,1.23,50,0.4299999999999997,27.0,161,12.37,06:32:00,17:43:00,2016,11,11
19930,1479373501,2016-11-16,23:05:01,1.22,50,0.4299999999999997,27.0,163,13.5,06:32:00,17:43:00,2016,11,11
19931,1479373202,2016-11-16,23:00:02,1.23,50,0.4299999999999997,28.0,166,9.0,06:32:00,17:43:00,2016,11,11
19932,1479372902,2016-11-16,22:55:02,1.22,50,0.4400000000000013,28.0,146,12.37,06:32:00,17:43:00,2016,11,11
19933,1479372605,2016-11-16,22:50:05,1.19,50,0.4400000000000013,29.0,153,11.25,06:32:00,17:43:00,2016,11,11
19934,1479372302,2016-11-16,22:45:02,1.21,49,0.4400000000000013,31.0,121,19.12,06:32:00,17:43:00,2016,11,11
19935,1479372002,2016-11-16,22:40:02,1.2,48,0.4400000000000013,34.0,161,14.62,06:32:00,17:43:00,2016,11,11
19936,1479371701,2016-11-16,22:35:01,1.24,47,0.4400000000000013,38.0,175,6.75,06:32:00,17:43:00,2016,11,11
19937,1479371401,2016-11-16,22:30:01,1.2,44,0.4400000000000013,48.0,128,10.12,06:32:00,17:43:00,2016,11,11
19938,1479371102,2016-11-16,22:25:02,1.2,44,0.4400000000000013,81.0,146,9.0,06:32:00,17:43:00,2016,11,11
19939,1479370802,2016-11-16,22:20:02,1.19,44,0.4400000000000013,80.0,141,1.12,06:32:00,17:43:00,2016,11,11
19940,1479370501,2016-11-16,22:15:01,1.22,45,0.4400000000000013,83.0,146,5.62,06:32:00,17:43:00,2016,11,11
19941,1479370204,2016-11-16,22:10:04,1.22,45,0.4400000000000013,68.0,142,4.5,06:32:00,17:43:00,2016,11,11
19942,1479369902,2016-11-16,22:05:02,1.19,45,0.4400000000000013,64.0,93,6.75,06:32:00,17:43:00,2016,11,11
19943,1479369602,2016-11-16,22:00:02,1.21,45,0.4499999999999993,70.0,47,9.0,06:32:00,17:43:00,2016,11,11
19944,1479369301,2016-11-16,21:55:01,1.17,45,0.4400000000000013,81.0,118,3.37,06:32:00,17:43:00,2016,11,11
19945,1479369003,2016-11-16,21:50:03,1.18,45,0.4400000000000013,91.0,87,4.5,06:32:00,17:43:00,2016,11,11
19946,1479368702,2016-11-16,21:45:02,1.22,45,0.4400000000000013,95.0,65,4.5,06:32:00,17:43:00,2016,11,11
19947,1479368401,2016-11-16,21:40:01,1.21,45,0.4400000000000013,95.0,222,3.37,06:32:00,17:43:00,2016,11,11
19948,1479368103,2016-11-16,21:35:03,1.2,45,0.4400000000000013,96.0,45,1.12,06:32:00,17:43:00,2016,11,11
19949,1479367802,2016-11-16,21:30:02,1.19,44,0.4400000000000013,96.0,116,9.0,06:32:00,17:43:00,2016,11,11
19950,1479367504,2016-11-16,21:25:04,1.21,44,0.4400000000000013,97.0,0,5.62,06:32:00,17:43:00,2016,11,11
19951,1479367201,2016-11-16,21:20:01,1.2,45,0.4400000000000013,97.0,95,10.12,06:32:00,17:43:00,2016,11,11
19952,1479366902,2016-11-16,21:15:02,1.24,45,0.4499999999999993,96.0,100,2.25,06:32:00,17:43:00,2016,11,11
19953,1479366603,2016-11-16,21:10:03,1.22,45,0.4499999999999993,95.0,85,12.37,06:32:00,17:43:00,2016,11,11
19954,1479366302,2016-11-16,21:05:02,1.22,46,0.4499999999999993,94.0,104,7.87,06:32:00,17:43:00,2016,11,11
19955,1479366004,2016-11-16,21:00:04,1.2,47,0.4400000000000013,91.0,177,6.75,06:32:00,17:43:00,2016,11,11
19956,1479365702,2016-11-16,20:55:02,1.2,46,0.4400000000000013,90.0,67,9.0,06:32:00,17:43:00,2016,11,11
19957,1479365404,2016-11-16,20:50:04,1.22,46,0.4400000000000013,77.0,125,4.5,06:32:00,17:43:00,2016,11,11
19958,1479365102,2016-11-16,20:45:02,1.2,46,0.4400000000000013,88.0,147,10.12,06:32:00,17:43:00,2016,11,11
19959,1479364802,2016-11-16,20:40:02,1.21,46,0.4499999999999993,94.0,81,7.87,06:32:00,17:43:00,2016,11,11
19960,1479364502,2016-11-16,20:35:02,1.17,46,0.4499999999999993,95.0,103,5.62,06:32:00,17:43:00,2016,11,11
19961,1479364204,2016-11-16,20:30:04,1.23,46,0.4400000000000013,94.0,126,9.0,06:32:00,17:43:00,2016,11,11
19962,1479363901,2016-11-16,20:25:01,1.21,46,0.4400000000000013,93.0,150,7.87,06:32:00,17:43:00,2016,11,11
19963,1479363602,2016-11-16,20:20:02,1.23,46,0.4400000000000013,95.0,156,13.5,06:32:00,17:43:00,2016,11,11
19964,1479363302,2016-11-16,20:15:02,1.17,46,0.4499999999999993,95.0,61,5.62,06:32:00,17:43:00,2016,11,11
19965,1479363003,2016-11-16,20:10:03,1.2,46,0.4400000000000013,94.0,74,11.25,06:32:00,17:43:00,2016,11,11
19966,1479362704,2016-11-16,20:05:04,1.23,46,0.4400000000000013,92.0,202,5.62,06:32:00,17:43:00,2016,11,11
19967,1479362401,2016-11-16,20:00:01,1.23,46,0.4400000000000013,90.0,152,7.87,06:32:00,17:43:00,2016,11,11
19968,1479362104,2016-11-16,19:55:04,1.18,47,0.4400000000000013,87.0,98,7.87,06:32:00,17:43:00,2016,11,11
19969,1479361802,2016-11-16,19:50:02,1.23,47,0.4400000000000013,81.0,52,6.75,06:32:00,17:43:00,2016,11,11
19970,1479361502,2016-11-16,19:45:02,1.2,47,0.4400000000000013,83.0,121,7.87,06:32:00,17:43:00,2016,11,11
19971,1479361202,2016-11-16,19:40:02,1.2,48,0.4400000000000013,80.0,359,5.62,06:32:00,17:43:00,2016,11,11
