employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
70681,4,156,2,0,0,0,support,medium
45441,3,238,6,0,0,0,support,medium
45445,5,193,4,0,0,0,support,medium
45448,4,196,5,0,0,0,technical,high
45502,5,233,2,0,0,0,technical,low
5634,2,152,5,0,0,0,technical,medium
45460,4,252,2,0,0,0,management,medium
45463,3,262,5,1,0,0,IT,medium
45474,3,261,4,0,0,0,IT,medium
63041,4,144,2,0,0,0,IT,low
45498,4,234,3,0,0,0,IT,low
66911,2,234,2,0,0,0,IT,low
88811,4,170,2,1,0,0,product_mng,low
45515,3,238,4,0,0,0,product_mng,low
45520,5,242,3,0,0,0,product_mng,low
45525,4,209,3,0,0,0,product_mng,low
45529,4,206,3,0,0,0,IT,low
45539,4,240,5,0,0,0,RandD,low
45542,5,215,2,0,0,0,RandD,low
93622,3,147,4,0,0,0,RandD,low
16328,2,265,2,0,0,0,RandD,low
45552,4,162,3,0,0,0,RandD,low
45557,4,239,3,0,0,0,marketing,low
25264,3,224,2,0,0,0,sales,low
45573,4,256,3,0,0,0,accounting,low
34296,3,263,3,0,0,0,support,low
45582,6,272,4,0,0,0,technical,low
45586,4,159,4,0,0,0,management,medium
45600,4,219,2,0,0,0,marketing,medium
45601,3,210,6,0,0,0,marketing,medium
45604,4,237,3,1,0,0,marketing,medium
45613,5,226,3,0,0,0,sales,medium
45622,3,212,3,0,0,0,sales,medium
45625,3,250,5,0,0,0,sales,medium
45631,4,171,3,0,0,0,sales,medium
45633,3,149,4,0,0,0,sales,medium
45639,5,228,6,0,0,0,sales,medium
45668,3,215,2,0,0,0,sales,medium
45670,3,272,3,0,0,0,sales,medium
45693,4,192,6,0,0,0,sales,high
45706,5,226,4,0,0,0,sales,low
45712,2,149,3,0,0,0,sales,medium
45718,3,244,2,0,0,0,sales,medium
45719,4,193,3,0,0,0,sales,medium
45726,4,247,3,0,0,0,sales,medium
45730,3,181,3,0,0,0,sales,low
45735,2,137,3,1,0,0,sales,low
45752,3,211,4,0,0,0,sales,low
45755,5,137,4,0,0,0,sales,low
53033,4,229,2,1,0,0,sales,low
84839,4,168,3,0,0,0,accounting,low
89390,4,180,3,1,0,0,accounting,low
45778,4,177,2,0,0,0,accounting,low
3889,4,191,2,0,0,0,hr,low
4705,3,191,2,1,0,0,hr,low
45787,4,125,3,0,0,0,hr,low
45789,4,152,3,0,0,0,hr,low
45790,4,174,2,0,0,0,technical,low
45795,4,135,3,0,0,0,technical,low
45797,2,117,3,0,0,0,technical,low
45802,2,180,5,1,0,0,technical,low
45805,4,146,3,0,0,0,technical,low
45810,3,249,3,0,0,0,technical,low
45816,3,136,3,1,0,0,technical,low
45822,4,198,3,1,0,0,technical,low
45823,5,201,3,0,0,0,technical,low
5213,6,132,4,1,0,0,technical,medium
45827,4,142,4,0,0,0,technical,medium
45836,5,256,3,1,0,0,support,medium
45837,3,135,2,0,0,0,support,medium
5537,4,209,2,0,0,0,support,medium
45844,5,287,5,0,0,0,support,medium
45855,4,222,3,1,0,0,support,medium
6398,3,227,2,0,0,0,support,medium
45868,4,162,2,0,0,0,support,medium
45877,5,206,2,0,0,0,support,medium
45895,5,273,6,0,0,0,support,medium
45905,4,135,3,0,0,0,support,medium
7067,5,99,2,1,0,0,support,high
45919,4,166,4,0,0,0,technical,low
45928,5,187,3,1,0,0,technical,medium
45938,4,134,3,0,0,0,technical,medium
45941,4,137,3,1,0,0,management,medium
45946,3,175,2,0,0,0,IT,medium
45947,5,188,2,0,0,0,IT,low
8582,5,161,4,0,0,0,IT,low
45965,4,145,6,0,0,0,IT,low
45968,4,111,6,0,0,0,IT,low
45969,3,176,2,0,0,0,product_mng,low
45972,2,192,3,0,0,0,product_mng,low
8632,3,179,2,1,0,0,product_mng,low
45979,4,224,3,0,0,0,product_mng,low
45982,4,241,5,0,0,0,IT,low
45989,3,201,3,0,0,0,RandD,low
45994,4,138,2,0,0,0,RandD,low
45998,5,168,2,0,0,0,RandD,low
46005,2,120,3,0,0,0,RandD,low
46007,3,179,3,0,0,0,RandD,low
46014,3,250,3,0,0,0,marketing,low
9885,4,237,3,1,0,0,sales,low
46020,4,192,3,0,0,0,accounting,low
46028,4,258,3,0,0,0,support,low
46030,4,257,4,0,0,0,technical,low
46034,2,271,3,0,0,0,management,low
46036,3,184,2,0,0,0,marketing,low
46045,6,214,6,0,0,0,marketing,medium
46049,4,198,3,0,0,0,marketing,medium
9931,3,274,2,0,0,0,sales,medium
46065,5,279,2,0,0,0,sales,medium
46066,5,272,2,0,0,0,sales,medium
10235,4,152,3,0,0,0,sales,medium
46077,2,287,4,0,0,0,sales,medium
46078,2,239,6,1,0,0,sales,medium
46086,4,274,6,0,0,0,sales,medium
46102,4,121,2,0,0,0,sales,medium
46103,5,199,2,0,0,0,sales,medium
46104,3,175,3,0,0,0,sales,medium
46108,2,115,3,0,0,0,sales,high
46110,3,194,4,1,0,0,sales,low
46114,2,119,3,0,0,0,sales,medium
46117,5,162,4,1,0,0,sales,medium
46120,5,264,2,0,0,0,sales,medium
46135,3,179,2,0,0,0,sales,medium
46151,5,213,3,0,0,0,sales,low
46156,3,269,2,0,0,0,sales,low
46158,3,160,3,0,0,0,sales,low
46185,4,133,2,0,0,0,accounting,low
46194,5,201,3,0,0,0,accounting,low
46204,4,160,5,0,0,0,accounting,low
46210,3,274,3,0,0,0,hr,low
46214,5,245,4,0,0,0,hr,low
46233,3,237,3,0,0,0,hr,medium
46244,3,279,6,0,0,0,hr,medium
46248,4,207,3,0,0,0,technical,medium
46249,4,218,6,0,0,0,technical,medium
11098,5,240,2,0,0,0,technical,medium
46252,3,153,3,0,0,0,technical,medium
15208,3,144,2,0,0,0,technical,medium
46262,2,159,3,1,0,0,technical,medium
46264,3,237,2,0,0,0,technical,medium
46265,5,148,2,1,0,0,technical,medium
46268,4,205,3,0,0,0,technical,medium
46282,2,264,3,1,0,0,technical,medium
46285,5,189,2,0,0,0,technical,medium
46292,3,243,3,0,0,0,support,medium
46294,2,199,2,0,0,0,support,medium
15318,4,205,2,0,0,0,support,medium
46304,3,184,4,0,0,0,support,medium
46305,2,274,4,0,0,0,support,medium
46318,4,181,3,0,0,0,support,medium
46321,3,205,2,0,0,0,support,medium
15358,5,172,5,0,0,0,support,medium
46326,3,164,2,0,0,0,support,medium
46327,3,138,2,1,0,0,support,medium
46335,5,262,3,0,0,0,support,medium
46336,5,264,3,0,0,0,technical,medium
46339,3,225,2,0,0,0,technical,high
15825,3,199,2,0,0,0,technical,high
46346,6,210,5,0,0,0,management,high
46349,6,226,4,0,0,0,IT,high
46354,5,134,3,0,0,0,IT,high
46358,6,111,6,0,0,0,IT,high
16766,5,142,2,1,0,0,IT,high
16792,3,213,3,0,0,0,IT,high
17943,4,139,2,0,0,0,product_mng,high
46378,3,145,3,0,0,0,product_mng,high
46383,4,149,6,0,0,0,product_mng,high
46396,4,147,2,1,0,0,product_mng,high
46398,3,193,3,1,0,0,IT,low
46404,4,270,2,0,0,0,RandD,low
18393,5,266,3,0,0,0,RandD,low
46409,2,278,4,0,0,0,RandD,low
46415,3,165,2,0,0,0,RandD,low
46417,4,175,2,0,0,0,RandD,low
46419,4,140,4,0,0,0,marketing,low
46422,3,149,3,0,0,0,sales,low
18821,3,205,4,0,0,0,accounting,low
46438,3,253,3,0,0,0,support,low
46440,3,222,4,0,0,0,technical,low
46447,4,216,4,0,0,0,management,low
46463,3,139,2,0,0,0,marketing,low
46464,4,252,2,0,0,0,marketing,low
46466,2,173,2,0,0,0,marketing,low
19719,6,178,3,1,0,0,sales,medium
46484,3,160,2,0,0,0,sales,medium
46489,3,261,4,0,0,0,sales,medium
19724,6,188,3,0,0,0,sales,medium
46498,4,219,5,0,0,0,sales,medium
46501,4,263,3,0,0,0,sales,medium
20797,4,165,3,0,0,0,sales,medium
46507,6,218,6,0,0,0,sales,medium
46510,2,239,3,1,0,0,sales,medium
46513,3,212,2,1,0,0,sales,medium
46523,4,133,3,0,0,0,sales,medium
46525,5,250,3,1,0,0,sales,medium
46528,3,114,3,0,0,0,sales,high
22378,3,168,2,0,0,0,sales,high
23001,4,252,2,0,0,0,sales,high
46556,5,189,4,0,0,0,sales,high
46558,3,265,2,1,0,0,sales,high
46571,3,176,3,0,0,0,sales,high
46576,4,150,4,0,0,0,sales,high
46578,5,97,6,1,0,0,accounting,high
46585,4,265,2,0,0,0,accounting,low
46587,4,260,4,0,0,0,accounting,low
46589,4,164,2,0,0,0,hr,low
46591,4,142,2,0,0,0,hr,low
46593,2,247,4,0,0,0,hr,low
46597,5,182,3,0,0,0,hr,low
46608,2,238,3,0,0,0,technical,low
46624,3,191,3,0,0,0,technical,low
46626,4,178,3,0,0,0,technical,medium
46627,4,208,2,0,0,0,technical,medium
46628,3,256,2,0,0,0,technical,medium
46629,5,243,3,0,0,0,technical,medium
46633,3,233,3,0,0,0,technical,medium
46637,5,200,3,0,0,0,technical,medium
46639,2,226,2,1,0,0,technical,medium
46644,2,150,2,0,0,0,technical,medium
46646,2,141,2,0,0,0,technical,medium
46648,5,139,3,0,0,0,support,medium
46654,3,199,4,1,0,0,support,medium
46660,4,154,6,1,0,0,support,medium
46664,3,247,2,0,0,0,support,medium
46697,5,239,5,0,0,0,support,medium
46703,4,137,2,0,0,0,support,medium
46725,4,119,5,0,0,0,support,medium
46731,4,134,5,1,0,0,support,medium
46744,3,243,4,0,0,0,support,medium
23972,5,210,3,0,0,0,support,medium
23983,4,265,2,0,0,0,support,medium
46756,4,204,3,0,0,0,technical,medium
46774,6,273,5,0,0,0,technical,medium
46787,3,177,2,0,0,0,technical,medium
46789,5,285,6,0,0,0,management,high
46795,4,222,2,0,0,0,IT,low
46799,3,185,2,1,0,0,IT,medium
46800,5,151,6,0,0,0,IT,medium
46802,3,109,4,0,0,0,IT,medium
46806,4,192,4,0,0,0,IT,medium
24084,4,139,3,0,0,0,product_mng,medium
46814,4,191,2,0,0,0,product_mng,medium
46818,6,114,3,0,0,0,product_mng,medium
46822,3,212,2,0,0,0,product_mng,medium
46825,3,162,2,0,0,0,IT,medium
24203,5,191,5,0,0,0,RandD,medium
24484,3,234,3,0,0,0,RandD,low
46844,4,265,3,0,0,0,RandD,low
46848,6,283,2,0,0,0,RandD,low
46851,3,232,4,0,0,0,RandD,low
25597,4,208,3,1,0,0,marketing,low
46858,4,258,3,1,0,0,sales,low
25636,3,175,2,0,0,0,accounting,low
46876,3,238,3,0,0,0,support,high
46879,3,166,3,0,0,0,technical,low
46906,4,225,2,0,0,0,management,high
26377,4,221,6,0,0,0,marketing,high
46927,2,263,3,0,0,0,marketing,low
46932,4,218,4,1,0,0,marketing,low
46936,5,236,4,0,0,0,sales,high
26990,5,133,2,0,0,0,sales,low
46943,2,237,3,0,0,0,sales,medium
27180,3,204,6,0,0,0,sales,high
46947,3,166,3,0,0,0,sales,medium
46957,4,189,2,1,0,0,sales,medium
46960,4,251,3,0,0,0,sales,medium
46965,2,121,2,0,0,0,sales,medium
46977,3,149,2,0,0,0,sales,high
46981,5,198,2,0,0,0,sales,medium
46996,4,163,3,0,0,0,sales,medium
46997,4,222,2,0,0,0,sales,medium
27255,2,107,4,0,0,0,sales,high
27578,4,162,2,0,0,0,sales,medium
28234,6,192,3,0,0,0,sales,high
47021,5,236,3,0,0,0,sales,low
47024,5,225,2,0,0,0,sales,medium
47029,4,167,2,0,0,0,sales,medium
47032,6,219,4,1,0,0,sales,medium
47041,3,255,3,0,0,0,accounting,medium
47047,5,137,2,0,0,0,accounting,low
47053,4,193,3,0,0,0,accounting,low
28483,3,239,2,0,0,0,hr,low
47057,5,179,5,0,0,0,hr,low
47065,3,205,2,1,0,0,hr,low
28851,3,140,5,1,0,0,hr,low
47094,5,256,2,0,0,0,technical,low
47095,4,243,3,0,0,0,technical,low
47096,5,163,3,0,0,0,technical,low
47104,3,167,2,0,0,0,technical,low
47115,4,190,5,0,0,0,technical,high
47121,5,145,3,1,0,0,technical,low
47122,4,265,4,0,0,0,technical,low
29311,4,272,2,0,0,0,technical,low
47133,5,140,5,0,0,0,technical,low
47134,4,236,2,0,0,0,technical,high
47142,4,255,3,1,0,0,technical,low
47147,5,131,6,0,0,0,support,low
47151,4,209,6,0,0,0,support,low
47154,3,250,2,0,0,0,support,high
47156,3,201,2,1,0,0,support,low
47161,4,271,2,0,0,0,support,medium
47170,6,237,5,0,0,0,support,high
47172,3,239,4,0,0,0,support,medium
29576,2,135,3,1,0,0,support,high
47178,2,182,2,0,0,0,support,medium
29756,6,193,4,0,0,0,support,medium
47207,4,192,3,1,0,0,support,medium
47216,5,144,6,0,0,0,technical,medium
47219,3,251,3,0,0,0,technical,medium
47229,3,161,2,0,0,0,technical,medium
31292,3,171,3,0,0,0,management,medium
47238,4,153,5,0,0,0,IT,medium
47267,4,161,2,0,0,0,IT,high
47271,3,226,4,0,0,0,IT,low
47273,3,193,3,0,0,0,IT,medium
47279,4,204,3,0,0,0,IT,medium
31791,2,158,2,0,0,0,product_mng,medium
47298,3,236,4,0,0,0,product_mng,medium
47299,4,191,3,0,0,0,product_mng,medium
47300,6,104,4,0,0,0,product_mng,medium
47307,3,245,2,0,0,0,IT,medium
47313,3,186,3,1,0,0,RandD,medium
47315,5,168,4,1,0,0,RandD,medium
47317,4,262,3,1,0,0,RandD,high
47322,2,116,3,0,0,0,RandD,low
47324,4,187,2,0,0,0,RandD,low
47335,5,184,3,0,0,0,marketing,low
47345,4,155,3,0,0,0,marketing,high
47347,5,190,2,0,0,0,sales,low
32434,3,242,3,0,0,0,accounting,low
47364,5,204,2,0,0,0,support,low
47378,4,232,3,0,0,0,technical,high
47383,4,245,2,0,0,0,management,low
33253,3,251,2,0,0,0,marketing,low
47392,4,179,2,0,0,0,marketing,low
33727,4,153,2,0,0,0,marketing,low
47396,5,210,6,0,0,0,sales,low
47397,2,257,2,1,0,0,sales,low
47400,3,137,4,0,0,0,sales,low
47415,4,179,2,0,0,0,sales,medium
47426,4,213,3,0,0,0,sales,medium
47430,3,106,6,1,0,0,sales,medium
35830,4,272,2,0,0,0,sales,medium
47439,4,153,2,0,0,0,sales,medium
47455,5,172,3,0,0,0,sales,medium
47461,4,224,2,0,0,0,sales,medium
35951,3,230,3,1,0,0,sales,medium
47487,4,222,4,0,0,0,sales,medium
47493,3,270,3,0,0,0,sales,medium
47495,4,205,3,0,0,0,sales,medium
47513,4,134,3,1,0,0,sales,medium
47526,5,275,4,1,0,0,sales,high
47527,4,183,3,0,0,0,sales,low
47532,4,143,4,0,0,0,sales,medium
36763,5,259,2,0,0,0,sales,medium
47544,5,186,4,0,0,0,accounting,medium
47546,3,155,3,0,0,0,accounting,medium
47552,2,266,3,0,0,0,accounting,low
47553,3,215,2,0,0,0,hr,low
47554,4,179,3,0,0,0,hr,low
37224,3,217,3,0,0,0,hr,low
47561,5,235,3,0,0,0,hr,low
47565,3,164,2,0,0,0,technical,low
47567,3,178,5,0,0,0,technical,low
47569,5,170,3,0,0,0,technical,low
47576,5,241,3,0,0,0,technical,low
47577,4,222,2,0,0,0,technical,low
39354,3,233,3,0,0,0,technical,low
47585,5,243,3,0,0,0,technical,low
47589,4,175,2,0,0,0,technical,low
39849,4,266,3,0,0,0,technical,low
47601,5,201,2,0,0,0,technical,low
43798,5,259,4,0,0,0,technical,low
47609,5,105,5,0,0,0,support,low
47613,5,189,3,0,0,0,support,low
47617,4,232,2,0,0,0,support,low
47619,5,258,6,0,0,0,support,low
47625,5,173,3,0,0,0,support,low
47627,4,147,3,0,0,0,support,medium
44254,3,256,6,0,0,0,support,medium
47652,3,206,4,0,0,0,support,medium
47653,4,175,3,0,0,0,support,medium
44269,4,274,2,1,0,0,support,medium
47659,3,229,3,0,0,0,support,medium
44818,4,161,3,0,0,0,technical,medium
47692,2,188,2,0,0,0,technical,medium
47693,3,205,3,0,0,0,technical,medium
45243,3,246,3,0,0,0,management,medium
47717,5,161,5,0,0,0,IT,medium
47722,5,246,3,0,0,0,IT,medium
47724,4,158,3,0,0,0,IT,high
47731,3,175,3,0,0,0,IT,low
47732,5,268,3,1,0,0,IT,medium
47734,4,211,2,0,0,0,product_mng,medium
47735,3,274,2,0,0,0,product_mng,medium
47737,4,241,3,0,0,0,product_mng,medium
47751,3,170,2,0,0,0,product_mng,low
47755,3,287,5,0,0,0,IT,low
45319,2,235,6,0,0,0,RandD,low
47769,3,98,3,1,0,0,RandD,low
47772,6,105,5,1,0,0,RandD,low
45417,3,226,3,0,0,0,RandD,low
47782,4,171,4,0,0,0,RandD,low
47784,4,153,4,0,0,0,RandD,low
47810,3,183,4,0,0,0,marketing,low
47825,5,139,3,0,0,0,sales,low
47830,5,210,3,0,0,0,accounting,low
47848,2,177,4,0,0,0,support,low
47854,3,148,2,0,0,0,technical,low
47856,4,198,2,0,0,0,management,low
46019,3,137,4,1,0,0,marketing,low
47866,5,233,3,1,0,0,marketing,low
47869,2,204,4,0,0,0,marketing,low
47874,2,164,2,0,0,0,sales,low
47883,5,162,2,0,0,0,sales,low
46831,3,180,2,1,0,0,sales,low
47886,2,199,2,0,0,0,sales,low
47887,4,190,2,0,0,0,sales,medium
47892,4,151,3,1,0,0,sales,medium
47898,4,162,3,0,0,0,sales,medium
47899,3,139,2,0,0,0,sales,medium
47910,3,231,3,1,0,0,sales,medium
47913,5,269,2,0,0,0,sales,medium
47914,4,249,3,0,0,0,sales,medium
47919,3,148,2,0,0,0,sales,medium
47130,4,233,5,0,0,0,sales,medium
47928,4,240,4,0,0,0,sales,medium
47933,5,229,2,1,0,0,sales,medium
47940,3,256,2,1,0,0,sales,medium
47948,2,188,2,0,0,0,sales,high
47952,3,167,2,0,0,0,sales,low
48124,5,190,4,0,0,0,sales,medium
48328,4,168,3,0,0,0,accounting,medium
47967,6,154,5,0,0,0,accounting,medium
47980,4,135,3,0,0,0,accounting,medium
48766,4,217,3,0,0,0,hr,low
47989,3,253,2,0,0,0,hr,low
47992,3,180,3,0,0,0,hr,low
48019,4,225,2,0,0,0,hr,low
48025,4,134,3,1,0,0,technical,low
48029,3,192,2,0,0,0,technical,low
48038,3,224,3,0,0,0,technical,low
48040,3,260,5,0,0,0,technical,low
48046,3,178,3,1,0,0,technical,low
48056,4,166,5,1,0,0,technical,low
48060,5,180,3,0,0,0,technical,low
48080,3,189,2,0,0,0,technical,low
48085,3,154,3,0,0,0,technical,low
48093,3,236,3,0,0,0,technical,low
48098,5,198,3,0,0,0,technical,low
48106,3,148,3,0,0,0,support,low
50365,4,205,2,0,0,0,support,low
48128,4,133,3,0,0,0,support,low
51474,4,160,3,1,0,0,support,low
48148,4,201,2,1,0,0,support,low
48157,5,157,4,0,0,0,support,low
48158,3,260,2,0,0,0,support,medium
48160,5,152,3,0,0,0,support,medium
51821,4,218,3,0,0,0,support,medium
48172,3,252,2,0,0,0,support,medium
48173,4,216,3,0,0,0,support,medium
52812,3,183,2,0,0,0,technical,medium
48178,5,269,2,0,0,0,technical,medium
48180,5,132,4,0,0,0,technical,medium
48182,4,170,4,0,0,0,management,medium
48189,5,257,5,1,0,0,IT,medium
48191,3,138,2,0,0,0,IT,medium
48194,3,115,3,0,0,0,IT,medium
48197,3,165,2,0,0,0,IT,high
48214,3,214,3,0,0,0,IT,low
48215,2,246,2,0,0,0,product_mng,medium
53331,2,188,3,0,0,0,product_mng,medium
48243,3,255,2,0,0,0,product_mng,medium
48248,4,190,2,0,0,0,product_mng,medium
54207,4,164,4,0,0,0,IT,low
54695,3,165,3,0,0,0,RandD,low
48258,3,141,3,0,0,0,RandD,low
48268,3,154,2,0,0,0,RandD,low
48274,3,165,2,0,0,0,RandD,low
48279,5,266,2,0,0,0,RandD,low
48280,6,235,6,0,0,0,RandD,low
48284,4,159,2,0,0,0,marketing,low
54858,3,218,3,0,0,0,sales,low
48298,3,149,4,0,0,0,accounting,low
48308,5,239,3,0,0,0,support,low
48314,4,225,3,0,0,0,technical,low
48317,6,247,3,0,0,0,management,low
55126,4,183,2,0,0,0,marketing,low
56572,5,214,2,0,0,0,marketing,low
56653,5,113,2,0,0,0,marketing,low
58127,4,244,2,0,0,0,sales,low
48342,6,286,4,0,0,0,sales,low
48353,3,139,2,0,0,0,sales,medium
58747,5,176,3,0,0,0,sales,medium
48357,5,136,3,0,0,0,sales,medium
48359,4,222,2,0,0,0,sales,medium
48361,4,269,4,0,0,0,sales,medium
48367,4,183,2,0,0,0,sales,medium
58901,3,206,3,0,0,0,sales,medium
48371,3,158,3,0,0,0,sales,medium
48372,4,136,3,0,0,0,sales,medium
48378,4,182,2,0,0,0,sales,medium
48384,4,268,3,0,0,0,sales,medium
48390,3,144,3,0,0,0,sales,medium
48394,5,286,4,0,0,0,sales,high
48397,2,268,3,0,0,0,sales,low
48401,3,255,3,0,0,0,sales,medium
48402,6,245,5,0,0,0,sales,medium
48409,3,134,2,1,0,0,sales,medium
48410,3,251,3,1,0,0,accounting,medium
59599,5,165,2,0,0,0,accounting,low
48415,3,223,2,1,0,0,accounting,low
48419,4,225,4,0,0,0,hr,low
48424,3,196,3,1,0,0,hr,low
48427,3,253,3,0,0,0,hr,low
60464,5,222,3,0,0,0,hr,low
48440,4,135,3,0,0,0,technical,low
48446,4,217,2,0,0,0,technical,low
48449,5,192,2,0,0,0,technical,low
48453,3,172,3,0,0,0,technical,low
60586,4,183,3,0,0,0,technical,low
48456,5,186,2,0,0,0,technical,low
48463,4,163,3,0,0,0,technical,low
48466,4,262,3,0,0,0,technical,low
48472,3,202,3,0,0,0,technical,low
48474,4,248,3,0,0,0,technical,low
48478,5,214,2,0,0,0,technical,low
48484,4,260,4,0,0,0,support,low
48492,4,260,3,0,0,0,support,low
48498,4,251,2,0,0,0,support,low
48514,5,179,5,0,0,0,support,low
48521,4,178,2,1,0,0,support,medium
48527,6,210,4,0,0,0,support,medium
48530,3,273,4,0,0,0,support,medium
48538,5,166,2,0,0,0,support,medium
48539,5,246,2,0,0,0,support,medium
48542,5,192,3,0,0,0,support,medium
48557,3,274,3,0,0,0,support,medium
48565,3,232,3,0,0,0,technical,medium
48574,3,158,4,0,0,0,technical,medium
48578,5,137,3,0,0,0,technical,medium
60853,3,209,2,0,0,0,management,medium
61284,3,206,2,0,0,0,IT,medium
48587,3,230,2,0,0,0,IT,high
61672,5,239,3,0,0,0,IT,low
48602,5,159,6,0,0,0,IT,medium
48603,4,244,2,0,0,0,IT,medium
48616,5,259,5,0,0,0,product_mng,medium
48621,5,245,3,1,0,0,product_mng,medium
48622,3,141,2,1,0,0,product_mng,low
48623,5,202,4,0,0,0,product_mng,low
48625,5,143,3,1,0,0,IT,low
62880,4,286,5,1,0,0,RandD,low
48636,5,173,3,0,0,0,RandD,low
48640,5,195,3,0,0,0,RandD,low
48669,4,167,4,0,0,0,RandD,low
48670,5,197,4,1,0,0,RandD,low
48675,3,255,5,0,0,0,RandD,low
48681,3,274,3,0,0,0,marketing,low
48682,3,192,2,0,0,0,sales,low
63662,3,225,3,0,0,0,accounting,low
48694,3,209,2,1,0,0,support,low
48699,5,222,3,0,0,0,technical,low
48703,5,208,2,0,0,0,management,low
48705,5,162,5,0,0,0,marketing,low
63761,3,135,2,0,0,0,marketing,low
48723,4,200,3,0,0,0,marketing,low
48730,4,159,4,0,0,0,sales,low
48732,5,156,2,0,0,0,sales,low
48743,4,169,3,1,0,0,sales,low
48755,4,154,3,0,0,0,sales,medium
64231,2,169,3,0,0,0,sales,medium
48757,3,233,3,1,0,0,sales,medium
48765,3,218,2,1,0,0,sales,medium
67743,4,279,6,0,0,0,sales,medium
48774,3,195,3,0,0,0,sales,medium
48777,4,223,3,0,0,0,sales,medium
48792,3,275,4,1,0,0,sales,medium
68563,3,234,3,1,0,0,sales,medium
48818,4,113,6,0,0,0,sales,medium
48821,3,133,5,0,0,0,sales,medium
68575,5,158,4,0,0,0,sales,medium
48837,4,214,3,0,0,0,sales,high
48839,4,272,4,0,0,0,sales,low
48842,2,127,4,0,0,0,sales,medium
48843,4,141,3,1,0,0,sales,medium
48851,5,263,3,1,0,0,accounting,medium
68896,5,174,5,0,0,0,accounting,medium
48870,5,246,2,1,0,0,accounting,low
48879,3,201,2,0,0,0,hr,low
48885,3,181,3,0,0,0,hr,low
48891,3,238,2,0,0,0,hr,low
48892,3,167,2,0,0,0,hr,low
48909,5,224,2,0,0,0,technical,low
48910,3,182,3,1,0,0,technical,low
48913,4,189,2,0,0,0,technical,low
69019,3,169,2,1,0,0,technical,medium
48916,4,287,5,0,0,0,technical,medium
48918,3,150,2,0,0,0,technical,medium
69084,4,146,2,0,0,0,technical,medium
48920,4,162,4,0,0,0,technical,medium
47582,4,158,5,0,0,0,technical,medium
69764,3,185,2,0,0,0,technical,medium
48933,3,214,3,0,0,0,technical,medium
48935,4,200,3,0,0,0,support,medium
48947,4,219,2,0,0,0,support,medium
48949,3,218,3,0,0,0,support,medium
48956,4,237,2,0,0,0,support,medium
48957,3,105,3,0,0,0,support,medium
69930,3,251,3,1,0,0,support,medium
48970,3,227,2,0,0,0,support,medium
48973,3,158,2,0,0,0,support,medium
48975,4,252,2,0,0,0,support,medium
48987,4,198,3,0,0,0,support,medium
48989,2,192,3,0,0,0,support,medium
49007,2,139,4,0,0,0,technical,medium
49010,6,205,3,0,0,0,technical,medium
49026,3,224,3,0,0,0,technical,medium
49032,4,267,4,0,0,0,management,medium
49037,4,200,3,1,0,0,IT,medium
49039,3,97,6,0,0,0,IT,medium
49048,6,253,3,0,0,0,IT,high
70554,4,191,2,0,0,0,IT,high
49054,5,199,2,1,0,0,IT,high
49057,3,127,4,0,0,0,product_mng,high
49058,3,187,2,0,0,0,product_mng,high
49060,4,215,3,0,0,0,product_mng,high
71797,4,176,6,1,0,0,product_mng,high
49074,3,194,2,0,0,0,IT,high
49078,3,216,3,0,0,0,RandD,high
49079,4,185,3,0,0,0,RandD,high
49082,5,140,3,0,0,0,RandD,high
72146,3,260,4,0,0,0,RandD,high
49087,5,137,4,0,0,0,RandD,low
49101,4,151,2,0,0,0,RandD,low
49106,3,152,2,0,0,0,marketing,low
49108,4,166,2,0,0,0,sales,low
72166,3,261,2,0,0,0,accounting,low
49127,3,235,3,0,0,0,support,low
49134,3,201,2,0,0,0,technical,low
49150,6,250,5,1,0,0,management,low
49151,4,146,2,0,0,0,marketing,low
49161,4,195,3,0,0,0,marketing,low
49169,4,259,3,0,0,0,marketing,low
49184,4,166,4,1,0,0,sales,low
49187,4,188,4,1,0,0,sales,low
49191,3,203,2,0,0,0,sales,low
49208,3,167,3,0,0,0,sales,low
49209,2,258,3,1,0,0,sales,medium
73565,2,126,3,0,0,0,sales,medium
49214,6,246,4,0,0,0,sales,medium
49222,3,205,3,0,0,0,sales,medium
49223,5,201,3,1,0,0,sales,medium
49230,4,197,3,0,0,0,sales,medium
49238,3,272,3,0,0,0,sales,medium
49239,4,206,2,0,0,0,sales,medium
49241,3,184,3,0,0,0,sales,medium
49247,3,199,2,0,0,0,sales,medium
73737,4,220,3,0,0,0,sales,medium
73933,3,233,3,0,0,0,sales,medium
49265,3,221,3,0,0,0,sales,high
49266,6,168,5,1,0,0,sales,high
49269,3,251,3,0,0,0,sales,high
49283,2,188,3,0,0,0,accounting,high
49284,3,203,3,0,0,0,accounting,high
74155,5,168,2,1,0,0,accounting,high
49310,3,227,2,1,0,0,hr,high
49319,4,159,2,0,0,0,hr,high
49321,3,159,3,0,0,0,hr,low
49324,5,275,5,0,0,0,hr,low
49344,6,283,2,0,0,0,technical,low
49345,5,169,3,0,0,0,technical,low
49350,3,227,4,1,0,0,technical,low
49351,3,147,4,0,0,0,technical,low
74507,3,227,2,0,0,0,technical,low
49371,4,166,3,0,0,0,technical,low
49389,4,168,6,0,0,0,technical,medium
49391,3,229,6,0,0,0,technical,medium
